,galex_objid,sdss_objid,u,g,r,i,z,nuv_mag,eu,eg,er,ei,ez,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,c,rs,pred
6237,6.38027487469948e+18,1.23767861957624e+18,22.7385482788,21.3340587616,21.0694999695,21.0567340851,21.117040634200002,0.1486060172,0.1157928035,0.0801049247,0.0595265441,0.0442768149,22.485277175900002,-0.2532711029,1.1512184143000002,1.4157772063999998,1.4285430908,1.3682365417,1.4044895172,1.6690483093000001,1.6818141937,1.6215076446,0.2645587921,0.2773246765,0.21701812739999998,0.0127658844,-0.0475406647,-0.0603065491,0,-0.0007571305,0
6238,6.38027487469948e+18,1.23767861957624e+18,22.7385482788,21.3340587616,21.0694999695,21.0567340851,21.117040634200002,0.1486060172,0.1157928035,0.0801049247,0.0595265441,0.0442768149,22.485277175900002,-0.2532711029,1.1512184143000002,1.4157772063999998,1.4285430908,1.3682365417,1.4044895172,1.6690483093000001,1.6818141937,1.6215076446,0.2645587921,0.2773246765,0.21701812739999998,0.0127658844,-0.0475406647,-0.0603065491,0,-0.0007437172,0
6239,6.38027487469948e+18,1.23767861957624e+18,22.7385482788,21.3340587616,21.0694999695,21.0567340851,21.117040634200002,0.1486060172,0.1157928035,0.0801049247,0.0595265441,0.0442768149,22.485277175900002,-0.2532711029,1.1512184143000002,1.4157772063999998,1.4285430908,1.3682365417,1.4044895172,1.6690483093000001,1.6818141937,1.6215076446,0.2645587921,0.2773246765,0.21701812739999998,0.0127658844,-0.0475406647,-0.0603065491,0,-0.0007571305,0
6240,6.38027487469948e+18,1.23767861957624e+18,22.7385482788,21.3340587616,21.0694999695,21.0567340851,21.117040634200002,0.1486060172,0.1157928035,0.0801049247,0.0595265441,0.0442768149,22.485277175900002,-0.2532711029,1.1512184143000002,1.4157772063999998,1.4285430908,1.3682365417,1.4044895172,1.6690483093000001,1.6818141937,1.6215076446,0.2645587921,0.2773246765,0.21701812739999998,0.0127658844,-0.0475406647,-0.0603065491,0,-0.0007437172,0
6260,2.48271718423043e+18,1.2376786195782e+18,22.3109531403,21.7623977661,21.7745914459,21.6837806702,21.6830749512,0.1155627072,0.0900456756,0.062293183099999996,0.04629051309999999,0.0344316363,23.307432174699997,0.9964790344,1.5450344086,1.5328407287999999,1.6236515045,1.6243572235,0.5485553742,0.5363616943999999,0.6271724701,0.6278781890999999,-0.0121936798,0.0786170959,0.0793228149,0.0908107757,0.0915164947,0.0007057189999999999,0,-0.0001982843,1
6293,6.37724899507752e+18,1.23767861958391e+18,21.958013534499997,21.567693710300002,21.2962284088,21.2187690735,21.610570907600003,0.3810144663,0.29688388109999997,0.20538289839999999,0.1526215076,0.1135223582,22.1303501129,0.1723365784,0.5626564025999999,0.8341217041,0.9115810394,0.5197792053,0.3903198242,0.6617851257,0.739244461,0.3474426269,0.2714653015,0.3489246368,-0.0428771973,0.0774593353,-0.3143424988,-0.39180183409999997,0,0.0003098486,1
6306,6.37626386701878e+18,1.23767862009541e+18,22.7289619446,22.128068924,21.9863433838,22.3125724792,22.5216636658,0.24007488789999998,0.18706472219999998,0.1294105053,0.0961658806,0.0715297461,23.1732730865,0.4443111419,1.0452041625,1.1869297026999999,0.8607006073000001,0.6516094207,0.6008930206,0.7426185608,0.4163894654,0.20729827879999999,0.1417255402,-0.1845035552,-0.3935947418,-0.3262290954,-0.535320282,-0.2090911866,0,-0.0002767006,0
6307,6.37626386701878e+18,1.23767862009541e+18,22.7289619446,22.128068924,21.9863433838,22.3125724792,22.5216636658,0.24007488789999998,0.18706472219999998,0.1294105053,0.0961658806,0.0715297461,23.1732730865,0.4443111419,1.0452041625,1.1869297026999999,0.8607006073000001,0.6516094207,0.6008930206,0.7426185608,0.4163894654,0.20729827879999999,0.1417255402,-0.1845035552,-0.3935947418,-0.3262290954,-0.535320282,-0.2090911866,0,0.0017201331,0
6308,6.37626386701878e+18,1.23767862009541e+18,22.7289619446,22.128068924,21.9863433838,22.3125724792,22.5216636658,0.24007488789999998,0.18706472219999998,0.1294105053,0.0961658806,0.0715297461,23.1732730865,0.4443111419,1.0452041625,1.1869297026999999,0.8607006073000001,0.6516094207,0.6008930206,0.7426185608,0.4163894654,0.20729827879999999,0.1417255402,-0.1845035552,-0.3935947418,-0.3262290954,-0.535320282,-0.2090911866,0,-0.0002767006,0
6309,6.37626386701878e+18,1.23767862009541e+18,22.7289619446,22.128068924,21.9863433838,22.3125724792,22.5216636658,0.24007488789999998,0.18706472219999998,0.1294105053,0.0961658806,0.0715297461,23.1732730865,0.4443111419,1.0452041625,1.1869297026999999,0.8607006073000001,0.6516094207,0.6008930206,0.7426185608,0.4163894654,0.20729827879999999,0.1417255402,-0.1845035552,-0.3935947418,-0.3262290954,-0.535320282,-0.2090911866,0,0.0017201331,0
6310,6.37615830960754e+18,1.23767862009646e+18,22.5093612671,22.0180988312,21.877620696999998,22.1830291748,21.3310871124,0.21788002550000002,0.16977064309999998,0.1174465418,0.0872753635,0.0649168417,22.796579361,0.2872180939,0.7784805298,0.918958664,0.6135501862,1.4654922486000002,0.4912624359,0.6317405701,0.3263320923,1.1782741547,0.1404781342,-0.1649303436,0.6870117188,-0.3054084778,0.5465335846,0.8519420623999999,0,-0.0010818867,1
6321,6.38101372181728e+18,1.23767862010321e+18,21.540552139299997,20.8503074646,20.7137298584,20.8099594116,20.8631820679,0.10071275380000001,0.078474693,0.054288432000000005,0.0403421223,0.0300071277,22.0447254181,0.5041732788000001,1.1944179535,1.3309955597,1.2347660065000001,1.1815433502,0.6902446747,0.8268222809,0.7305927276999999,0.6773700714,0.13657760619999998,0.040348052999999995,-0.0128746033,-0.0962295532,-0.1494522095,-0.0532226563,0,8.788877312326801e-05,0
6322,6.38101372181728e+18,1.23767862010335e+18,22.4907894135,21.784784317,21.7664241791,21.9968967438,21.6861896515,0.1078095809,0.08400449900000001,0.0581139214,0.043184872699999995,0.0321216099,22.5009593964,0.010169982900000001,0.7161750794,0.7345352173,0.5040626525999999,0.8147697449,0.7060050965000001,0.7243652344,0.4938926697,0.804599762,0.0183601379,-0.2121124268,0.09859466550000001,-0.2304725647,0.0802345276,0.3107070923,0,-0.0005895053,0
6343,2.9147460891092e+18,1.23767862010819e+18,22.252853393600002,21.2838058472,21.0534439087,20.9940605164,20.640247345,0.1105794609,0.0861627683,0.0596070029,0.0442943908,0.0329468884,22.7920608521,0.5392074585000001,1.5082550049,1.7386169434,1.7980003356999998,2.1518135071,0.9690475464,1.1994094848999999,1.2587928771999999,1.6126060486000002,0.2303619385,0.2897453308,0.6435585022,0.059383392300000004,0.41319656369999996,0.3538131714,0,-0.0007503809,0
6348,2.91471090473711e+18,1.23767862010865e+18,22.287815094000003,21.148771286,21.0369224548,21.0721530914,21.0938453674,0.08465369789999999,0.06596158440000001,0.0456319191,0.033909406499999996,0.0252223685,23.4284954071,1.1406803131,2.2797241211,2.3915729522999998,2.3563423157,2.3346500397,1.139043808,1.2508926392,1.2156620026,1.1939697266,0.1118488312,0.0766181946,0.054925918600000005,-0.035230636600000004,-0.0569229126,-0.021692276,0,-0.0004281139,0
6351,2.91611827962066e+18,1.23767862010892e+18,21.9790077209,20.8086738586,20.5201225281,20.3719100952,20.4222602844,0.0988386795,0.0770144314,0.053278226399999996,0.039591431600000004,0.029448753199999997,23.275730133099998,1.2967224122,2.4670562745,2.755607605,2.9038200379,2.8534698487,1.1703338623000001,1.4588851928,1.6070976257,1.5567474365,0.2885513305,0.43676376340000006,0.3864135742,0.1482124329,0.09786224369999999,-0.0503501892,0,-0.00040532160000000003,0
6353,2.91942561059702e+18,1.23767862010964e+18,21.699180603000002,20.606584549,20.4240016937,20.0754718781,20.0542964935,0.0955374837,0.0744421631,0.0514987409,0.0382690839,0.0284651686,23.859399795500003,2.1602191925,3.2528152465,3.4353981018,3.7839279174000002,3.805103302,1.0925960540000001,1.2751789093,1.6237087249000002,1.6448841095,0.1825828553,0.5311126709,0.5522880554999999,0.3485298156,0.36970520020000003,0.0211753846,0,-0.0001313483,0
6355,2.91960153245745e+18,1.23767862011029e+18,23.0421676636,21.8836364746,20.5644378662,19.4466247559,18.8151836395,0.1613367349,0.125712499,0.0869673193,0.06462603809999999,0.048069901799999995,23.3581371307,0.3159694671,1.4745006561000003,2.7936992645,3.9115123748,4.5429534912000005,1.158531189,2.4777297974,3.5955429076999996,4.2269840241,1.3191986084,2.4370117187,3.0684528351,1.1178131103,1.7492542267,0.6314411164,0,-0.0001572187,0
6356,2.50308893566986e+18,1.23767862011095e+18,22.347383499099998,21.2920284271,21.2023639679,21.0184307098,20.717372894300002,0.1492590308,0.11630162599999999,0.0804569274,0.059788119,0.044471375599999995,23.9891719818,1.6417884827000002,2.6971435547000002,2.7868080139,2.9707412719999997,3.2717990875,1.055355072,1.1450195312,1.3289527893000002,1.6300106047999998,0.0896644592,0.2735977173,0.5746555328,0.1839332581,0.4849910736,0.3010578155,0,-0.0002884869,0
6365,6.38027489295309e+18,1.23767862011442e+18,22.267724990799998,21.8728847504,21.6086483002,21.629573821999998,21.2981338501,0.105113402,0.0819036514,0.0566605665,0.0421048738,0.031318292000000005,22.819467544600002,0.5517425538,0.9465827942,1.2108192443999999,1.1898937226000001,1.5213336944999998,0.3948402404,0.6590766906000001,0.6381511688,0.9695911407,0.2642364502,0.2433109284,0.5747509003,-0.0209255218,0.3105144501,0.3314399719,0,-0.0007835486,1
6366,6.38027490046929e+18,1.23767862011455e+18,21.0059299469,19.9953613281,19.8307685852,19.810218811,19.8049716949,0.1004223824,0.0782484412,0.05413190650000001,0.040225807599999996,0.0299206115,21.8813152313,0.8753852844,1.8859539032,2.0505466461,2.0710964203,2.0763435364,1.0105686188,1.1751613617,1.1957111359,1.200958252,0.16459274289999998,0.18514251710000001,0.1903896332,0.0205497742,0.025796890299999996,0.0052471161,0,0.0001757234,0
6373,6.38023965382017e+18,1.2376786216962e+18,21.082649230999998,20.388059616099998,20.1876659393,20.0623435974,19.9865188599,0.08357620240000001,0.0651220083,0.045051105300000005,0.0334777981,0.0249013323,22.9853630066,1.9027137756,2.5973033905,2.7976970673,2.9230194092,2.9988441467,0.6945896148999999,0.8949832917,1.0203056336,1.0961303711,0.2003936768,0.3257160187,0.40154075619999996,0.1253223419,0.2011470794,0.0758247375,0,-0.0006239091,0
6376,2.91731454847301e+18,1.23767862169633e+18,22.708765029899997,21.242475509600002,20.690410614,20.7980213165,20.5778217316,0.1031927168,0.08040706809999999,0.0556252338,0.041335512000000005,0.030746026,24.1320667267,1.4233016968,2.8895912171,3.4416561126999996,3.3340454102,3.5542449951,1.4662895203,2.0183544159,1.9107437134,2.1309432983,0.5520648956,0.4444541931,0.6646537779999999,-0.1076107025,0.1125888824,0.2201995849,0,-0.0008347633,1
6384,2.91773676073675e+18,1.23767862169705e+18,22.1594600677,20.661497116099998,20.4163589478,20.3420505524,19.9826622009,0.100620456,0.0784027725,0.054238677,0.040305148799999996,0.0299796276,23.3941822052,1.2347221375,2.7326850891000003,2.9778232574000003,3.0521316527999995,3.4115200043000002,1.4979629516,1.7431011199000002,1.8174095153,2.1767978668,0.2451381683,0.3194465637,0.6788349151999999,0.0743083954,0.4336967469,0.3593883515,0,-0.0006221381,0
6388,2.91963671682955e+18,1.23767862169915e+18,22.269660949699997,21.5092430115,21.6284675598,21.6177501678,21.5335655212,0.13486565650000001,0.1050864086,0.07269828769999999,0.0540226214,0.0401829034,23.6086540222,1.3389930725,2.0994110107,1.9801864624,1.9909038544,2.0750885009999998,0.7604179381999999,0.6411933899,0.6519107819,0.7360954285,-0.1192245483,-0.1085071563,-0.0243225097,0.010717392,0.09490203859999999,0.0841846466,0,-0.0005446006,0
6389,2.91963671682955e+18,1.23767862169915e+18,22.269660949699997,21.5092430115,21.6284675598,21.6177501678,21.5335655212,0.13486565650000001,0.1050864086,0.07269828769999999,0.0540226214,0.0401829034,23.6086540222,1.3389930725,2.0994110107,1.9801864624,1.9909038544,2.0750885009999998,0.7604179381999999,0.6411933899,0.6519107819,0.7360954285,-0.1192245483,-0.1085071563,-0.0243225097,0.010717392,0.09490203859999999,0.0841846466,0,-0.0001971589,0
6390,2.91963671682955e+18,1.23767862169915e+18,22.269660949699997,21.5092430115,21.6284675598,21.6177501678,21.5335655212,0.13486565650000001,0.1050864086,0.07269828769999999,0.0540226214,0.0401829034,23.6086540222,1.3389930725,2.0994110107,1.9801864624,1.9909038544,2.0750885009999998,0.7604179381999999,0.6411933899,0.6519107819,0.7360954285,-0.1192245483,-0.1085071563,-0.0243225097,0.010717392,0.09490203859999999,0.0841846466,0,-0.0005446006,0
6391,2.91963671682955e+18,1.23767862169915e+18,22.269660949699997,21.5092430115,21.6284675598,21.6177501678,21.5335655212,0.13486565650000001,0.1050864086,0.07269828769999999,0.0540226214,0.0401829034,23.6086540222,1.3389930725,2.0994110107,1.9801864624,1.9909038544,2.0750885009999998,0.7604179381999999,0.6411933899,0.6519107819,0.7360954285,-0.1192245483,-0.1085071563,-0.0243225097,0.010717392,0.09490203859999999,0.0841846466,0,-0.0001971589,0
6392,2.50308893566987e+18,1.23767862169934e+18,22.804000854499996,22.037984848,21.975437164299997,21.885780334499998,21.5468101501,0.14308376609999998,0.11148989949999999,0.0771281943,0.0573145151,0.0426314697,23.717834472699998,0.9138336182,1.6798496246999999,1.7423973084,1.8320541382,2.1710243226,0.7660160065,0.8285636902,0.91822052,1.2571907044,0.0625476837,0.1522045135,0.4911746979,0.0896568298,0.42862701420000004,0.3389701844,0,-0.0009702733,1
6393,6.38027485537213e+18,1.23767862170098e+18,22.678716659499997,21.343521118199998,21.507942199699997,21.3930454254,21.6120834351,0.1429752409,0.11140534279999999,0.0770696998,0.057271048399999996,0.0425991379,22.3716697693,-0.3070468902,1.0281486511,0.8637275696,0.9786243439,0.7595863342,1.3351955412999998,1.1707744598,1.2856712341,1.0666332244,-0.1644210815,-0.0495243072,-0.2685623169,0.11489677429999999,-0.10414123539999999,-0.21903800969999998,0,0.0007528802,0
6428,2.91439424538831e+18,1.23767862223281e+18,21.9412326813,20.574071884200002,20.3236923218,20.2883262634,20.336141586300002,0.0905428678,0.0705503896,0.0488064326,0.0362684093,0.0269770343,22.6130332947,0.6718006134000001,2.0389614105000002,2.2893409729,2.3247070313,2.2768917084,1.3671607971000002,1.6175403595,1.6529064179,1.605091095,0.2503795624,0.2857456208,0.2379302979,0.0353660584,-0.0124492645,-0.0478153229,0,-0.0004929837,0
6429,2.91731454847301e+18,1.23767862223307e+18,21.572031021100003,20.7644271851,20.4386711121,20.3100318909,20.0021400452,0.1071861684,0.0835187361,0.0577778742,0.0429351516,0.0319358669,23.4749469757,1.9029159546,2.7105197906,3.0362758636000002,3.1649150848,3.4728069305,0.807603836,1.1333599090000002,1.2619991302,1.5698909759,0.32575607300000003,0.4543952942,0.7622871399,0.1286392212,0.4365310669,0.3078918457,0,-0.0005608131,0
6431,2.91435906101622e+18,1.23767862223346e+18,22.948585510300003,21.6117610931,21.5590438843,21.4669933319,21.410070419300002,0.074516423,0.058062695,0.0401675031,0.02984876,0.022201992599999998,23.8558101654,0.9072246551,2.2440490722999997,2.2967662811,2.3888168335,2.4457397461,1.3368244172,1.389541626,1.4815921784000001,1.5385150909999998,0.0527172088,0.14476776119999998,0.2016906738,0.0920505524,0.148973465,0.0569229126,0,-0.00039256199999999995,0
6435,2.91608309524857e+18,1.23767862223385e+18,23.592779159499997,23.603681564299997,21.8349895477,20.0350513458,18.8946056366,0.10725336519999999,0.0835710987,0.0578140989,0.0429620706,0.031955886600000004,23.584096908600003,-0.008682250899999999,-0.019584655700000002,1.7491073609,3.5490455627999995,4.689491272,-0.0109024048,1.7577896118,3.5577278137,4.6981735229,1.7686920166,3.5686302185,4.7090759277,1.7999382018999999,2.9403839111,1.1404457092,0,-2.22107519221026e-05,0
6438,2.91699788892289e+18,1.23767862223471e+18,21.936967849699997,21.2238788605,21.1847419739,21.4590091705,21.062864303599998,0.0861384347,0.0671184883,0.0464322567,0.0345041454,0.025664742999999997,22.809286117600003,0.8723182679000001,1.5854072571000002,1.6245441437,1.3502769471,1.746421814,0.7130889892,0.7522258758,0.4779586792,0.8741035461,0.039136886600000004,-0.23513031,0.1610145569,-0.2742671966,0.12187767029999999,0.3961448669,0,-0.0003369246,1
6439,2.91960153245746e+18,1.2376786222353e+18,22.152072906500003,21.6632289886,21.4788074493,21.7130527496,21.5545654297,0.09442508220000001,0.0735753849,0.0508991107,0.0378234945,0.0281337313,23.194429397600004,1.0423564911,1.531200409,1.7156219483000001,1.4813766480000001,1.6398639679,0.4888439179,0.6732654572,0.43902015689999996,0.5975074768,0.1844215393,-0.049823760999999994,0.10866355890000001,-0.23424530030000001,-0.0757579804,0.1584873199,0,-0.00033940379999999995,1
6440,2.91281094864431e+18,1.23767862223543e+18,22.0228805542,21.3287467957,21.1537876129,21.0571117401,20.5868740082,0.1149623469,0.0895778835,0.0619695634,0.046050027,0.0342527591,24.0945892334,2.0717086792,2.7658424377,2.9408016205000003,3.0374774933,3.5077152251999997,0.6941337584999999,0.8690929412999999,0.9657688140999999,1.436006546,0.1749591828,0.2716350556,0.7418727875,0.09667587279999999,0.5669136047,0.47023773189999996,0,-0.0003214533,1
6441,2.91960153245746e+18,1.23767862223543e+18,22.2324943542,21.412544250499998,21.298995971700002,21.2420864105,20.707736969000003,0.1179302186,0.0918904245,0.0635693744,0.047238856600000004,0.0351370312,22.635856628400003,0.40336227420000004,1.2233123779000001,1.3368606567,1.3937702179,1.9281196594,0.8199501037000001,0.9334983825,0.9904079437000001,1.5247573852,0.11354827880000001,0.17045784,0.7048072815,0.0569095612,0.5912590027,0.5343494415,0,0.000141407,1
6443,2.48243570925372e+18,1.23767862223641e+18,23.484399795500003,21.041414260899998,20.7143421173,20.4993934631,20.6884708405,0.1073509306,0.083647117,0.057866688799999996,0.0430011488,0.0319849551,23.5941104889,0.1097106934,2.5526962280000003,2.8797683716000004,3.0947170257999996,2.9056396483999998,2.4429855346,2.7700576781999997,2.9850063324000002,2.795928955,0.3270721436,0.5420207978,0.3529434204,0.2149486542,0.025871276800000002,-0.1890773774,0,-0.0003140971,0
6445,2.48243570925372e+18,1.23767862223667e+18,21.874099731399998,20.474252700799997,20.3790397644,20.329772949200002,20.1074943542,0.10311354699999999,0.0803453773,0.0555825606,0.0413037986,0.030722437400000004,22.925409317,1.0513095856,2.4511566162,2.5463695526,2.5956363678,2.8179149627999998,1.3998470306,1.495059967,1.5443267822,1.7666053771999999,0.0952129364,0.1444797516,0.36675834659999995,0.049266815199999994,0.2715454102,0.222278595,0,-0.0006525893,0
6454,6.37742487506204e+18,1.23767862224041e+18,20.8630046844,19.4496154785,19.3193817139,19.3200683594,19.4099845886,0.1610856652,0.1255168617,0.08683198689999999,0.0645254701,0.0479950942,22.5514259338,1.6884212494,3.1018104553,3.2320442199,3.2313575744,3.1414413451999996,1.4133892059,1.5436229705000002,1.542936325,1.4530200958000001,0.1302337646,0.1295471191,0.0396308899,-0.0006866455,-0.0906028747,-0.0899162292,0,-0.0006367766999999999,0
