,g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
2996,6.37883228430742e+18,1.23765549383195e+18,20.1522083282,18.9311904907,18.7167568207,18.6305942535,18.585947036700002,0.1730103493,0.1348084956,0.0932598934,0.06930209700000001,0.0515480265,22.2107467651,22.312021255500003,2.0585384369,3.2795562744,3.4939899444,3.5801525116,3.6247997283999998,1.2210178375,1.4354515075,1.5216140747,1.5662612915,0.21443367,0.3005962372,0.345243454,0.08616256720000001,0.130809784,0.0446472168,-0.10127449039999999,-2.1598129273,-3.3808307648,-3.5952644348000002,-3.681427002,-3.7260742188,0,0.0002148731,0
2999,6.37883228430743e+18,1.23765549436889e+18,20.193943023699997,20.2312927246,20.5611419678,20.801540374800002,21.130807876600002,0.1524709612,0.118804343,0.0821882933,0.061074707699999994,0.045428361699999996,20.265073776199998,20.801540374800002,0.0711307525,0.0337810516,-0.2960681916,-0.5364665986,-0.8657341004000001,-0.0373497009,-0.3671989441,-0.6075973511,-0.9368648529000001,-0.32984924320000003,-0.5702476502,-0.899515152,-0.24039840699999998,-0.5696659088,-0.3292675018,-0.5364665986,-0.6075973511,-0.5702476502,-0.24039840699999998,0.0,0.3292675018,0,-0.0007094046000000001,0
3004,6.37921931562163e+18,1.23765549759339e+18,19.838256835899998,19.6801719666,19.8861122131,19.8766345978,19.5303211212,0.2414972484,0.1881730109,0.13017721470000002,0.0967356265,0.0719535351,20.451538085899998,21.0827159882,0.61328125,0.7713661193000001,0.5654258728,0.5749034881,0.9212169647,0.15808486929999999,-0.0478553772,-0.0383777619,0.3079357147,-0.20594024649999998,-0.19646263120000002,0.1498508454,0.0094776153,0.35579109189999997,0.34631347659999995,-0.6311779022999999,-1.2444591523000001,-1.4025440216,-1.1966037751,-1.2060813904,-1.5523948669999998,0,0.0001541262,1
3007,2.85134385060722e+18,1.23765549759772e+18,22.753446579000002,21.701597213699998,20.8622398376,19.4259777069,18.5984725952,0.4484878182,0.3494586647,0.2417538911,0.17964904010000002,0.1336258799,22.9201164246,23.2940979004,0.1666698456,1.2185192109,2.057876587,3.4941387177,4.3216438294,1.0518493653,1.8912067413999998,3.3274688721,4.1549739838,0.8393573760999999,2.2756195068,3.1031246185000003,1.4362621306999999,2.2637672424,0.8275051117000001,-0.37398147579999996,-0.5406513214,-1.5925006866999998,-2.4318580628,-3.8681201935000002,-4.6956253052,0,-8.46921029733494e-05,0
3009,2.93483636557402e+18,1.23765549813131e+18,23.107765197800003,21.2248535156,20.2588443756,19.5821037292,19.1341648102,0.28312408920000004,0.2206083685,0.1526158601,0.11340993640000001,0.084356159,23.0592575073,23.1078205109,-0.0485076905,1.8344039917,2.8004131317,3.4771537781,3.9250926970999998,1.8829116822,2.8489208222,3.5256614686,3.9736003876,0.96600914,1.6427497863999998,2.0906887054,0.6767406464,1.1246795654000001,0.447938919,-0.0485630036,-5.53130999989548e-05,-1.8829669953000001,-2.8489761352999996,-3.5257167817000004,-3.9736557006999997,0,0.0002878009,0
3010,2.85155495683975e+18,1.23765549813596e+18,23.143386840799998,21.7975845337,21.761329650900002,21.9210033417,21.8821563721,0.34113731979999995,0.2658118904,0.183887437,0.13664807380000002,0.10164105890000001,23.5591239929,22.9185466766,0.4157371521,1.7615394591999998,1.797794342,1.6381206512,1.6769676208000002,1.3458023071,1.3820571899,1.2223834991,1.2612304687,0.0362548828,-0.123418808,-0.0845718384,-0.1596736908,-0.12082672119999999,0.038846969599999996,0.6405773163,0.22484016420000003,-1.1209621429,-1.1572170256999998,-0.9975433348999999,-1.0363903045,0,0.0003276113,1
3015,2.9345548905973e+18,1.23765549921056e+18,21.836954116799998,20.8930225372,20.9504756927,20.9432640076,20.7621459961,0.2795988619,0.2178615332,0.1507156044,0.1119978428,0.0833058208,23.5784931183,23.3942546844,1.7415390015,2.6854705811,2.6280174256,2.6352291107,2.8163471222000003,0.9439315796,0.8864784241,0.8936901092,1.0748081207,-0.0574531555,-0.0502414704,0.1308765411,0.0072116851,0.1883296966,0.18111801149999998,0.1842384339,-1.5573005675999998,-2.5012321472,-2.4437789917,-2.4509906768,-2.6321086883,0,-0.00014991819999999998,1
3021,2.93874183087588e+18,1.23765549974618e+18,20.2709751129,20.116891861,20.3740024567,20.661891937300002,20.8223457336,0.2132305801,0.1661478281,0.11494029310000001,0.0854129568,0.0635315478,20.2009124756,20.1211471558,-0.07006263730000001,0.08402061460000002,-0.17308998109999998,-0.46097946170000004,-0.6214332579999999,0.1540832519,-0.1030273438,-0.3909168244,-0.5513706207,-0.2571105957,-0.5450000763,-0.7054538726,-0.28788948059999997,-0.4483432769,-0.1604537963,0.0797653198,0.14982795710000002,-0.0042552948,0.2528553009,0.5407447814999999,0.7011985778000001,0,6.95371927577071e-05,0
3022,2.93656039980637e+18,1.23765569140281e+18,21.865741729699998,20.8399772644,19.7019824982,18.702445983900002,17.9597053528,0.3175602555,0.24744080010000002,0.1711784005,0.1272038966,0.09461633119999999,22.394771575900002,23.419773101799997,0.5290298461999999,1.5547943115,2.6927890776999996,3.692325592,4.4350662231,1.0257644653,2.1637592315000003,3.1632957457999997,3.9060363769,1.1379947662,2.1375312805,2.8802719116000004,0.9995365143000001,1.7422771454,0.7427406311,-1.0250015259,-1.5540313721,-2.5797958374000003,-3.7177906036,-4.7173271179,-5.460067748999999,0,-6.30756330792792e-05,0
3023,2.85155495683975e+18,1.23765569194079e+18,23.885887145999998,21.646280288699998,20.527967453,19.7350349426,19.192646026600002,0.3397754729,0.2647507489,0.1831533462,0.1361025721,0.1012353078,23.6231689453,23.1611671448,-0.2627182007,1.9768886566,3.0952014923,3.8881340026999998,4.4305229187,2.2396068573,3.357919693,4.1508522033999995,4.6932411194,1.1183128356999998,1.9112453461,2.4536342621,0.7929325104,1.3353214264,0.542388916,0.46200180049999995,0.7247200012,-1.5148868561000002,-2.6331996918000002,-3.4261322022000003,-3.9685211182,0,5.61337874387391e-05,0
3025,6.38280815915565e+18,1.2376557424159e+18,16.083129882799998,14.785036087,14.8721780777,14.9586000443,15.0060949326,0.312341392,0.24337428809999997,0.1683652103,0.1251133978,0.0930613801,17.6687545776,19.1774482727,1.5856246948,2.8837184906,2.7965764999,2.7101545333,2.662659645,1.2980937958,1.2109518051000001,1.1245298385,1.0770349502,-0.0871419907,-0.17356395730000002,-0.2210588456,-0.0864219666,-0.1339168549,-0.0474948883,-1.5086936950999998,-3.0943183899,-4.3924121857,-4.305270195,-4.2188482284,-4.1713533401,0,-0.0005018706,0
3030,2.86003439051316e+18,1.23765759460881e+18,22.2133045197,20.471069335899998,19.9256210327,19.9881763458,19.6357345581,0.1735082418,0.1351964474,0.09352827820000001,0.0695015341,0.0516963713,22.969438552899998,21.3128509521,0.7561340331999999,2.498369217,3.0438175201999997,2.9812622071,3.3337039948,1.7422351837999999,2.287683487,2.2251281739,2.5775699616,0.5454483032,0.4828929901,0.8353347778,-0.0625553131,0.2898864746,0.3524417877,1.6565876008000002,0.9004535676000001,-0.8417816162,-1.3872299194,-1.3246746063,-1.677116394,0,7.04375270288438e-05,0
3032,6.37788230196606e+18,1.23765777392186e+18,19.6469230652,19.5856609344,19.8909797668,20.1272182465,20.3120822906,0.1947393268,0.1517395675,0.1049727276,0.0780059844,0.0580221228,19.2297229767,18.7452507019,-0.4172000885,-0.35593795770000003,-0.6612567900999999,-0.8974952698,-1.0823593139,0.0612621308,-0.2440567016,-0.48029518130000004,-0.6651592253999999,-0.30531883239999996,-0.5415573121,-0.7264213562,-0.23623847969999998,-0.4211025238,-0.1848640441,0.4844722748,0.9016723633,0.8404102325,1.1457290649,1.3819675446000002,1.5668315887,0,2.5034407372004397e-05,0
3033,6.37788230196606e+18,1.23765777392186e+18,19.6469230652,19.5856609344,19.8909797668,20.1272182465,20.3120822906,0.1947393268,0.1517395675,0.1049727276,0.0780059844,0.0580221228,19.2297229767,18.7452507019,-0.4172000885,-0.35593795770000003,-0.6612567900999999,-0.8974952698,-1.0823593139,0.0612621308,-0.2440567016,-0.48029518130000004,-0.6651592253999999,-0.30531883239999996,-0.5415573121,-0.7264213562,-0.23623847969999998,-0.4211025238,-0.1848640441,0.4844722748,0.9016723633,0.8404102325,1.1457290649,1.3819675446000002,1.5668315887,0,6.259305519051851e-05,0
3034,2.86087881544329e+18,1.23765787807692e+18,22.5745792389,21.6993179321,21.7696685791,21.9329490662,21.1632423401,0.2660064995,0.2072704732,0.1433887482,0.10655321179999999,0.079256013,23.2622394562,23.5843200684,0.6876602173,1.5629215241,1.4925708771000001,1.32929039,2.0989971161,0.8752613068,0.8049106598000001,0.6416301727,1.4113368988,-0.070350647,-0.2336311341,0.536075592,-0.1632804871,0.606426239,0.7697067261,-0.3220806122,-1.0097408295,-1.8850021363,-1.8146514893,-1.6513710021999999,-2.4210777283000002,0,9.912774839904159e-05,0
3057,6.37907856417463e+18,1.23765849173819e+18,18.8956794739,18.9937000275,19.319538116500002,19.5333366394,19.7055187225,0.1785974801,0.1391619444,0.0962715894,0.0715401098,0.053212698499999996,19.0717010498,19.5426502228,0.1760215759,0.0780010223,-0.24783706670000002,-0.4616355896,-0.6338176727,-0.09802055359999999,-0.4238586426,-0.6376571655,-0.8098392486,-0.325838089,-0.5396366119,-0.711818695,-0.21379852289999998,-0.385980606,-0.1721820831,-0.47094917299999994,-0.6469707489000001,-0.5489501953,-0.2231121063,-0.0093135834,0.1628684997,1,-5.30408397025894e-05,0
3059,6.37907856417463e+18,1.23765849173819e+18,18.8956794739,18.9937000275,19.319538116500002,19.5333366394,19.7055187225,0.1785974801,0.1391619444,0.0962715894,0.0715401098,0.053212698499999996,19.0717010498,19.5426502228,0.1760215759,0.0780010223,-0.24783706670000002,-0.4616355896,-0.6338176727,-0.09802055359999999,-0.4238586426,-0.6376571655,-0.8098392486,-0.325838089,-0.5396366119,-0.711818695,-0.21379852289999998,-0.385980606,-0.1721820831,-0.47094917299999994,-0.6469707489000001,-0.5489501953,-0.2231121063,-0.0093135834,0.1628684997,0,-5.30408397025894e-05,1
3063,3.16504771235257e+18,1.2376584922748e+18,22.2040157318,21.5152206421,20.4772052765,19.6792507172,19.350952148399998,0.1076126322,0.083851032,0.058007758099999994,0.0431059822,0.0320629291,22.4943199158,23.6809921265,0.29030418399999997,0.9790992737,2.0171146393,2.8150691986000003,3.1433677674,0.6887950897,1.7268104553,2.5247650146000002,2.8530635833999995,1.0380153656,1.8359699249,2.1642684937,0.7979545593,1.1262531281000001,0.32829856879999997,-1.1866722106999998,-1.4769763947,-2.1657714844,-3.20378685,-4.0017414093,-4.3300399781,0,-0.0001161505,1
3068,2.94282321803818e+18,1.23765849279601e+18,19.9832363129,19.813703537000002,19.9808006287,20.1081829071,20.4000988007,0.19882810120000002,0.15492551029999999,0.10717675089999999,0.0796438158,0.059240367300000006,20.314027786300002,20.732254028299998,0.3307914734,0.5003242493,0.3332271576,0.20584487920000002,-0.08607101439999999,0.1695327759,0.0024356842,-0.1249465942,-0.4168624878,-0.1670970917,-0.2944793701,-0.5863952637,-0.1273822784,-0.419298172,-0.2919158936,-0.418226242,-0.7490177154000001,-0.9185504913,-0.7514533995999999,-0.6240711212,-0.3321552276,0,0.00038054980000000005,0
3071,2.92625137898566e+18,1.23765849279883e+18,25.8207111359,24.2564563751,22.839660644499997,20.0118770599,18.3902549744,0.1998806745,0.1557456702,0.107744135,0.0800654367,0.0595539771,22.1104335785,22.4334049225,-3.7102775574,-2.1460227966,-0.729227066,2.0985565186,3.7201786041000005,1.5642547608000001,2.9810504914,5.808834076,7.4304561614999995,1.4167957306,4.2445793152,5.8662014007000005,2.8277835845999997,4.4494056701,1.6216220855,-0.322971344,3.3873062133999996,1.8230514526,0.40625572200000004,-2.4215278626,-4.0431499481,0,7.4839816079475e-05,0
3074,6.3818933311216e+18,1.23765849280774e+18,20.3216514587,19.8387470245,19.9528007507,20.1429634094,20.359870910599998,0.1260687709,0.0982319266,0.0679563954,0.0504988842,0.037561889700000003,20.41938591,22.091787338299998,0.09773445130000001,0.5806388855,0.4665851593,0.2764225006,0.059514999400000004,0.4829044342,0.36885070799999997,0.17868804929999998,-0.0382194519,-0.1140537262,-0.30421638489999997,-0.5211238861,-0.19016265870000001,-0.4070701599,-0.21690750120000002,-1.6724014283000002,-1.7701358796000002,-2.2530403138,-2.1389865876,-1.9488239288999998,-1.7319164277,0,4.516667104326189e-05,0
3076,6.38189334078528e+18,1.2376584928082e+18,20.008424758900002,20.2427349091,20.484313964800002,20.6583766937,21.2381076813,0.10235785689999999,0.0797565505,0.0551752113,0.0410010964,0.0304972827,19.4595718384,19.2963104248,-0.5488529205,-0.7831630706999999,-1.0247421264,-1.1988048553,-1.7785358429,-0.23431015019999998,-0.47588920590000006,-0.6499519348,-1.2296829223999999,-0.2415790557,-0.4156417846,-0.9953727722,-0.17406272890000002,-0.7537937165,-0.5797309876,0.1632614136,0.7121143340999999,0.9464244843,1.18800354,1.3620662688999998,1.9417972565000001,0,0.0004172568,0
3085,6.38189333112161e+18,1.23765849334494e+18,20.1528720856,19.9656200409,20.239936828599998,20.5142650604,20.8274440765,0.11116293070000001,0.0866174027,0.059921518,0.0445281118,0.0331207328,19.9400062561,20.4180927277,-0.2128658295,-0.0256137848,-0.2999305725,-0.5742588043,-0.8874378204000001,0.18725204469999998,-0.08706474300000001,-0.3613929748,-0.6745719909000001,-0.2743167877,-0.5486450195,-0.8618240356,-0.2743282318,-0.5875072479,-0.3131790161,-0.47808647159999995,-0.2652206421,-0.4524726868,-0.17815589910000001,0.0961723327,0.4093513488,0,4.6167544496711296e-05,0
3087,6.38189335796515e+18,1.23765849334619e+18,20.6657657623,20.226640701300003,20.3970088959,20.5626144409,20.8568153381,0.1090199053,0.08494757119999999,0.058766339,0.0436696857,0.0324822254,20.804101944,21.823913574200002,0.1383361817,0.5774612427,0.4070930481,0.24148750309999997,-0.0527133941,0.43912506100000004,0.2687568664,0.10315132140000001,-0.19104957579999998,-0.17036819460000002,-0.3359737396,-0.6301746368,-0.165605545,-0.4598064422,-0.2942008972,-1.0198116302,-1.1581478119,-1.5972728728999999,-1.4269046783000001,-1.2612991332999999,-0.9670982361,0,0.00033392919999999997,0
3096,6.37876194992298e+18,1.23765849389597e+18,21.577348709099997,21.201469421400002,21.3137779236,21.080116272,20.829870224,0.1032133922,0.0804231763,0.055636383600000006,0.0413437933,0.030752187599999998,21.6029586792,21.591508865399998,0.025609970099999997,0.4014892578,0.2891807556,0.5228424072,0.7730884551999999,0.3758792877,0.2635707855,0.49723243710000004,0.7474784851,-0.11230850220000001,0.1213531494,0.3715991974,0.2336616516,0.4839076996,0.250246048,0.011449813799999998,-0.014160156299999999,-0.39003944399999996,-0.2777309418,-0.5113925934,-0.7616386414,0,-6.727905565639959e-05,1
3099,6.37534900677457e+18,1.23765911987854e+18,19.9455356598,19.6122703552,19.871389389,20.1871795654,20.4970149994,0.1928737462,0.1502859145,0.10396710039999998,0.07725869860000001,0.0574662797,19.8229179382,19.9822731018,-0.12261772160000001,0.210647583,-0.0484714508,-0.3642616272,-0.6740970612,0.33326530460000003,0.0741462708,-0.2416439056,-0.5514793396000001,-0.2591190338,-0.5749092102000001,-0.8847446442,-0.3157901764,-0.6256256104,-0.30983543399999997,-0.1593551636,-0.036737442,-0.3700027466,-0.11088371279999999,0.2049064636,0.5147418976,0,2.7678266633302e-05,0
3100,6.37147879456428e+18,1.2376591204139e+18,16.6664485931,15.4493141174,15.3337564468,15.3106002808,15.3203210831,0.1835151166,0.1429937333,0.0989224017,0.0735099465,0.0546778962,17.9738826752,21.4007453918,1.3074340821,2.5245685578,2.6401262284,2.6632823944,2.6535615921,1.2171344757,1.3326921462999999,1.3558483122999998,1.34612751,0.11555767060000001,0.1387138366,0.1289930343,0.023156166000000002,0.013435363700000001,-0.0097208023,-3.4268627166,-4.7342967987,-5.951431274400001,-6.066988945,-6.090145111,-6.0804243087,0,-0.0004574457,0
3102,6.37788232236715e+18,1.23766034392436e+18,20.5987472534,20.4323768616,20.6954040527,20.6250457764,21.481174469000003,0.247846812,0.193120569,0.1335999072,0.09927905349999999,0.0738453716,21.244884491,21.6119709015,0.6461372376,0.8125076294,0.5494804382999999,0.6198387146000001,-0.236289978,0.1663703918,-0.0966567993,-0.026298522999999997,-0.8824272156,-0.2630271911,-0.1926689148,-1.0487976074,0.0703582763,-0.7857704163,-0.8561286926,-0.36708641049999996,-1.0132236481,-1.1795940399,-0.9165668488,-0.9869251251000001,-0.1307964325,0,-0.0001264936,0
3104,6.37404726016921e+18,1.23766034392587e+18,22.576477050799998,21.8441257477,21.941366195700002,22.103307724,21.955501556399998,0.13884645699999998,0.1081882194,0.074844107,0.0556171946,0.041368976200000004,22.1270923615,21.805316925,-0.4493846893,0.2829666138,0.18572616579999998,0.0237846375,0.17159080510000002,0.7323513031000001,0.6351108551,0.4731693268,0.6209754944,-0.09724044800000001,-0.2591819763,-0.1113758087,-0.1619415283,-0.0141353607,0.1478061676,0.3217754365,0.7711601257999999,0.0388088227,0.1360492707,0.297990799,0.15018463140000002,0,0.0019545432,0
3105,6.37404726016921e+18,1.23766034392606e+18,21.880187988299998,21.1528644562,21.0859165192,20.630205154400002,20.0695762634,0.1641036123,0.12786842880000002,0.0884587839,0.0657343566,0.0488942862,21.4211978912,20.8763046265,-0.4589900971,0.268333435,0.33528137199999997,0.7909927368,1.3516216278,0.7273235320999999,0.7942714691,1.2499828339,1.8106117249,0.066947937,0.5226593018,1.0832881928,0.45571136479999996,1.0163402558,0.560628891,0.5448932647,1.0038833618,0.2765598297,0.2096118927,-0.24609947210000002,-0.8067283631000001,0,0.0002586164,1
3109,6.3776008667178e+18,1.2376605527661e+18,16.8098087311,15.175620079000002,14.848418235799999,14.7369918823,14.6639728546,2.4208292961,1.8862938881,1.3049293756,0.969702363,0.7212803959999999,19.5026493073,22.219499588,2.6928405762,4.3270292283,4.6542310715,4.765657425,4.8386764527,1.6341886521000002,1.9613904953,2.0728168488,2.1458358765,0.3272018432,0.43862819670000003,0.5116472244,0.11142635349999999,0.1844453812,0.07301902769999999,-2.7168502807,-5.4096908569,-7.043879509,-7.3710813522,-7.482507705700001,-7.555526733400001,0,-0.0001277021,0
3112,6.38266740663491e+18,1.237660583909e+18,20.5234069824,19.279838562000002,18.8347816467,17.9841079712,17.4422340393,0.14677631859999998,0.11436712,0.0791186392,0.0587936305,0.043731659699999995,21.4341030121,21.5644359589,0.9106960297,2.1542644501,2.5993213654,3.4499950408999998,3.9918689728,1.2435684204000002,1.6886253356999998,2.5392990112000002,3.0811729431,0.4450569153,1.2957305908,1.8376045227000002,0.8506736755,1.3925476074,0.5418739319,-0.1303329468,-1.0410289765,-2.2845973969,-2.7296543122,-3.5803279876999996,-4.1222019196,0,-1.2276490451768e-05,1
3116,6.37890264983038e+18,1.23766061344064e+18,19.9768409729,19.6301174164,19.3776569366,19.0633506775,18.810276031500003,0.1208253056,0.0941462591,0.0651299432,0.048398532,0.0359996147,20.6217708588,20.9461688995,0.6449298859,0.9916534424,1.2441139222,1.5584201813,1.8114948273,0.3467235565,0.5991840363000001,0.9134902954,1.1665649414,0.2524604798,0.5667667389,0.8198413848999999,0.3143062591,0.5673809050999999,0.253074646,-0.3243980407,-0.9693279266,-1.3160514831,-1.5685119629,-1.8828182219999998,-2.135892868,0,-0.0001102647,1
3125,6.38189338373496e+18,1.23766061450946e+18,20.0028820038,19.5897598267,19.826232910199998,20.0113887787,20.2278938293,0.11046484109999999,0.0860734507,0.059545215199999994,0.0442484766,0.0329127386,20.4155292511,20.394744873,0.41264724729999996,0.8257694244,0.5892963409,0.4041404724,0.1876354218,0.4131221771,0.1766490936,-0.0085067749,-0.2250118255,-0.23647308350000001,-0.42162895200000006,-0.6381340026,-0.18515586850000001,-0.40166091909999996,-0.2165050506,0.0207843781,-0.3918628692,-0.8049850463,-0.5685119628,-0.3833560943,-0.16685104369999998,0,-8.357009210158141e-05,0
3138,2.94285840241027e+18,1.23766067034528e+18,20.1471424103,20.043149948099998,20.2993564606,20.6716308594,20.3974266052,0.252312839,0.196600467,0.1360072941,0.10106799009999999,0.0751760155,19.9499435425,19.6962738037,-0.1971988678,-0.0932064056,-0.3494129181,-0.7216873169,-0.44748306270000004,0.10399246220000001,-0.1522140503,-0.5244884490999999,-0.2502841949,-0.2562065125,-0.6284809113000001,-0.3542766571,-0.3722743988,-0.0980701446,0.2742042542,0.2536697388,0.45086860659999994,0.3468761444,0.6030826569,0.9753570557,0.7011528015,0,0.0006379361,0
3142,3.16466068405827e+18,1.23766067088818e+18,21.720384597800003,20.742319107100002,20.271316528299998,19.5048961639,18.9464454651,0.1047502458,0.0816206858,0.0564648099,0.041959404900000004,0.0312100891,22.723207473800002,22.823474884,1.002822876,1.9808883667,2.4518909455,3.2183113099000002,3.7767620087,0.9780654906999999,1.4490680694999998,2.2154884339,2.7739391327,0.4710025788,1.2374229432,1.7958736419999999,0.7664203643999999,1.3248710632,0.5584506988,-0.10026741019999999,-1.1030902862,-2.0811557768999998,-2.5521583557,-3.3185787201,-3.8770294189,0,0.0002066548,1
3145,3.71554239785311e+18,1.23766076429992e+18,22.5597763062,21.9589920044,22.051139831500002,22.108638763400002,21.838005065900003,0.16183869539999998,0.1261036247,0.08723790199999999,0.0648271069,0.048219461,22.466684341399997,22.818386077899998,-0.09309196480000001,0.507692337,0.4155445099,0.358045578,0.6286792755,0.6007843018,0.5086364747,0.4511375428,0.7217712403000001,-0.09214782710000001,-0.149646759,0.1209869385,-0.0574989319,0.2131347656,0.2706336975,-0.3517017365,-0.2586097717,-0.8593940735,-0.7672462464,-0.7097473145000001,-0.980381012,0,0.0001242334,0
3153,6.37784708645546e+18,1.23766106494717e+18,20.1217365265,20.0337924957,20.242067337,20.4972286224,20.7211742401,0.2760187089,0.2150719017,0.148785755,0.110563755,0.0822391212,20.3127498627,19.9544429779,0.19101333620000002,0.278957367,0.0706825257,-0.1844787597,-0.40842437740000004,0.0879440308,-0.12033081050000001,-0.37549209590000004,-0.5994377136,-0.20827484129999999,-0.4634361267,-0.6873817444,-0.2551612854,-0.47910690310000004,-0.2239456177,0.35830688479999995,0.16729354859999998,0.0793495178,0.2876243591,0.5427856445,0.7667312622,0,-0.0004318477,0
3160,3.12448013113282e+18,1.23766106548725e+18,20.2520885468,20.0729179382,20.3720149994,20.5574321747,20.8888015747,0.1539100707,0.11992568519999999,0.0829640329,0.0616511703,0.0458571427,20.045717239400002,19.9211444855,-0.20637130739999998,-0.0272006988,-0.32629776,-0.5117149353,-0.8430843353,0.1791706086,-0.1199264526,-0.30534362789999997,-0.6367130279,-0.2990970612,-0.4845142365,-0.8158836365000001,-0.18541717530000001,-0.5167865753,-0.33136940000000004,0.1245727539,0.3309440613,0.1517734527,0.4508705139,0.6362876892,0.9676570892,0,3.26141198456753e-05,0
3162,6.38266739482375e+18,1.23766106548929e+18,19.8395576477,19.8467941284,20.2520103455,20.5048503876,20.7971897125,0.14698736369999998,0.11453155429999999,0.0792324021,0.0588781647,0.0437945388,19.2831573486,18.9522380829,-0.5564002991,-0.5636367797999999,-0.9688529968999999,-1.221693039,-1.5140323639,-0.0072364807,-0.4124526978,-0.6652927399,-0.9576320648000001,-0.4052162171,-0.6580562592,-0.9503955840999999,-0.2528400421,-0.545179367,-0.2923393249,0.3309192657,0.8873195648000001,0.8945560455,1.2997722626000001,1.5526123047,1.8449516296000001,0,-0.00016426979999999998,0
3165,6.37774160205867e+18,1.23766107031745e+18,20.2022666931,20.2632827759,20.4984092712,20.7784576416,21.474174499500002,0.1400783509,0.1091481075,0.0755081549,0.0561106503,0.0417360142,20.6516246796,21.260345459,0.4493579865,0.3883419037,0.1532154084,-0.126832962,-0.8225498199,-0.0610160828,-0.2961425781,-0.5761909485,-1.2719078064,-0.23512649530000002,-0.5151748657,-1.2108917236,-0.28004837039999997,-0.9757652283,-0.6957168579,-0.6087207794,-1.0580787659,-0.9970626831,-0.7619361878,-0.48188781740000003,0.2138290405,0,0.00034804730000000003,0
3167,3.11589514434315e+18,1.23766107086986e+18,20.9734973907,20.6208286285,20.194694519000002,19.7693920135,19.5280017853,0.13250462710000002,0.1032467037,0.0714255944,0.0530768707,0.0394794419,21.4052848816,22.4172058105,0.4317874909,0.7844562531,1.2105903626,1.6358928681,1.8772830963,0.3526687622,0.7788028717000001,1.2041053771999999,1.4454956053999999,0.4261341095,0.851436615,1.0928268432,0.4253025055,0.6666927336999999,0.2413902282,-1.0119209289,-1.4437084197999999,-1.7963771819999999,-2.2225112915,-2.647813797,-2.8892040251999997,0,-0.00043511269999999994,1
3188,6.37876194992299e+18,1.23766181548714e+18,20.9302539825,19.874206543,20.0853023529,20.2785072327,20.2830791473,0.0994668975,0.0775039345,0.0536168627,0.039843075,0.0296359286,21.8646259308,22.0405788422,0.9343719483,1.9904193878,1.7793235778999998,1.5861186981,1.5815467834999999,1.0560474395000001,0.8449516295999999,0.6517467497999999,0.6471748352000001,-0.2110958099,-0.4043006897,-0.4088726043,-0.1932048798,-0.1977767944,-0.0045719146,-0.1759529114,-1.1103248597,-2.1663722992,-1.9552764893,-1.7620716095,-1.7574996949000001,0,0.00024821669999999996,0
3192,6.37907855128973e+18,1.23766194863761e+18,19.4932689667,19.227241516099998,19.6447639465,19.8996810913,20.0944023132,0.10187985,0.07938408849999999,0.0549175441,0.0408096202,0.0303548612,19.6094284058,19.698232650799998,0.1161594391,0.3821868897,-0.0353355407,-0.2902526855,-0.4849739074,0.2660274506,-0.1514949798,-0.40641212460000004,-0.6011333464999999,-0.4175224304,-0.6724395752,-0.8671607970999999,-0.2549171448,-0.4496383667,-0.19472122190000002,-0.088804245,-0.20496368410000002,-0.4709911347,-0.053468704299999996,0.20144844050000002,0.3961696624,0,0.000327631,0
3226,6.37869152319675e+18,1.23766197226773e+18,19.3154888153,19.1625823975,19.4557723999,19.7246818542,19.9860744476,0.1496788114,0.11662872140000001,0.080683209,0.0599562712,0.044596452300000006,18.9983673096,18.8201065063,-0.31712150570000003,-0.1642150879,-0.45740509030000004,-0.7263145445999999,-0.987707138,0.1529064178,-0.1402835846,-0.40919303890000003,-0.6705856323,-0.2931900024,-0.5620994567,-0.8234920501,-0.2689094543,-0.5303020477,-0.2613925934,0.1782608033,0.49538230899999997,0.3424758912,0.6356658936,0.9045753479,1.1659679413,0,-2.63881065620808e-05,0
3236,3.06350561430288e+18,1.23766197708731e+18,24.6164913177,20.938993454000002,20.0097427368,19.2336063385,18.7809314728,0.1014228091,0.07902796570000001,0.0546711832,0.0406265482,0.0302186869,23.103540420500003,23.1576328278,-1.5129508972,2.1645469665,3.0937976837,3.869934082,4.3226089477,3.6774978637,4.6067485809,5.3828849792,5.8355598449,0.9292507172,1.7053871155000002,2.1580619812,0.7761363983,1.228811264,0.4526748657,-0.054092407300000006,1.4588584899,-2.2186393738,-3.1478900910000003,-3.9240264893,-4.376701355,0,0.0004161849,0
3239,6.38273774853554e+18,1.23766219882214e+18,20.9739589691,19.7153739929,19.8702888489,20.081155777,20.2167396545,0.1546067894,0.1204685643,0.0833395943,0.0619302504,0.0460647307,21.1379890442,22.173240661599998,0.1640300751,1.4226150513,1.2677001953,1.0568332672,0.9212493897,1.2585849762,1.1036701201999999,0.8928031920999999,0.7572193145999999,-0.154914856,-0.36578178409999995,-0.5013656616,-0.2108669281,-0.3464508056,-0.1355838775,-1.0352516174,-1.1992816925,-2.4578666687,-2.3029518127,-2.0920848846,-1.9565010071000002,0,-0.00020189400000000002,0
