g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
3.05192995588565E+018,1.23768027526319E+018,21.436252594,21.7056846619,21.1309928894,21.050163269,20.8673362732,0.1819462329,0.1417712718,0.0980767086,0.0728815049,0.0542104505,22.1062011719,22.6316680908,0.6699485779,0.40051651,0.9752082825,1.0560379029,1.2388648987,-0.2694320679,0.3052597046,0.386089325,0.5689163208,0.5746917725,0.6555213929,0.8383483887,0.0808296204,0.2636566162,0.1828269958,-0.5254669189,-1.1954154968,-0.9259834289,-1.5006752014,-1.5815048218,-1.7643318176,1,1.3812607527,1
6.37601751199174E+018,1.23768027579371E+018,21.0230731964,20.8848171234,20.4557476044,20.4852199554,20.391248703,0.2743004262,0.2137330323,0.1478595287,0.1098754779,0.0817271695,21.0895137787,21.9624843597,0.0664405823,0.2046966553,0.6337661743,0.6042938233,0.6982650757,0.138256073,0.567325592,0.537853241,0.6318244934,0.429069519,0.399597168,0.4935684204,-0.029472351,0.0644989014,0.0939712524,-0.872970581,-0.9394111633,-1.0776672363,-1.5067367553,-1.4772644043,-1.5712356567,1,1.3333687782,1
6.37601752272916E+018,1.23768027579423E+018,20.0668182373,19.6201686859,19.4883041382,19.278181076,19.1990642548,0.1962749809,0.1529361457,0.1058005095,0.0786211193,0.0584796704,21.0132102966,21.8638401031,0.9463920593,1.3930416107,1.5249061584,1.7350292206,1.8141460418,0.4466495514,0.5785140991,0.7886371613,0.8677539825,0.1318645477,0.3419876099,0.4211044311,0.2101230622,0.2892398834,0.0791168212,-0.8506298065,-1.7970218658,-2.2436714172,-2.3755359649,-2.5856590271,-2.6647758483,1,0.4930547476,1
6.37675644500889E+018,1.23768027579633E+018,20.2078380585,20.2397956848,20.3149356842,19.9079551697,19.9778747559,0.1808240414,0.1408968717,0.0974718034,0.0724319965,0.0538760945,22.0542583466,22.8420219421,1.8464202881,1.8144626618,1.7393226624,2.1463031769,2.0763835907,-0.0319576263,-0.1070976257,0.2998828888,0.2299633026,-0.0751399994,0.3318405151,0.2619209289,0.4069805145,0.3370609283,-0.0699195862,-0.7877635955,-2.6341838836,-2.6022262573,-2.5270862579,-2.9340667724,-2.8641471862,1,1.706854105,1
6.37672123271952E+018,1.2376802757979E+018,20.0106887817,19.317609787,18.9423694611,18.6913471222,18.3482131958,0.1990005225,0.1550598592,0.1072696894,0.0797128752,0.0592917353,20.9606018066,21.2723140717,0.9499130249,1.6429920196,2.0182323455,2.2692546844,2.6123886108,0.6930789947,1.0683193206,1.3193416595,1.6624755859,0.3752403259,0.6262626648,0.9693965912,0.2510223389,0.5941562653,0.3431339264,-0.3117122651,-1.26162529,-1.9547042847,-2.3299446106,-2.5809669495,-2.9241008759,1,2.1541059017,1
6.37672123271952E+018,1.2376802757979E+018,20.0106887817,19.317609787,18.9423694611,18.6913471222,18.3482131958,0.1990005225,0.1550598592,0.1072696894,0.0797128752,0.0592917353,20.9606018066,21.2723140717,0.9499130249,1.6429920196,2.0182323455,2.2692546844,2.6123886108,0.6930789947,1.0683193206,1.3193416595,1.6624755859,0.3752403259,0.6262626648,0.9693965912,0.2510223389,0.5941562653,0.3431339264,-0.3117122651,-1.26162529,-1.9547042847,-2.3299446106,-2.5809669495,-2.9241008759,1,2.1539576054,1
6.376721234867E+018,1.23768027579875E+018,19.561466217,19.5297012329,19.3221874237,19.303817749,19.3932476044,0.1585232019,0.1235202029,0.0854507014,0.0634990335,0.0472316146,19.9330101013,22.1196670532,0.3715438843,0.4033088684,0.6108226776,0.6291923523,0.5397624969,0.0317649841,0.2392787933,0.257648468,0.1682186126,0.2075138092,0.2258834839,0.1364536285,0.0183696747,-0.0710601807,-0.0894298554,-2.1866569519,-2.5582008362,-2.5899658203,-2.7974796295,-2.8158493042,-2.7264194488,1,1.4136497974,1
6.376721234867E+018,1.23768027579875E+018,19.9556102753,19.7109737396,19.6880531311,19.5828590393,19.703086853,0.1499383152,0.1168309227,0.0808230937,0.060060218,0.0446737669,20.9729328156,21.8012962341,1.0173225403,1.261959076,1.2848796845,1.3900737763,1.2698459626,0.2446365357,0.2675571442,0.372751236,0.2525234223,0.0229206085,0.1281147003,0.0078868866,0.1051940918,-0.0150337219,-0.1202278137,-0.8283634185,-1.8456859588,-2.0903224945,-2.113243103,-2.2184371948,-2.0982093811,1,1.7677857876,1
6.37672124023571E+018,1.23768027579928E+018,22.0937595367,21.4245109558,21.2085494995,20.5849113464,19.718082428,0.1450068206,0.1129883304,0.0781648085,0.0580848269,0.0432044417,22.2698860168,22.1221485138,0.1761264801,0.845375061,1.0613365173,1.6849746704,2.5518035888,0.6692485809,0.8852100372,1.5088481903,2.3756771087,0.2159614563,0.8395996094,1.7064285278,0.6236381531,1.4904670715,0.8668289184,0.147737503,-0.0283889771,-0.697637558,-0.9135990143,-1.5372371674,-2.4040660858,1,0.8251164556,0
6.37672124345693E+018,1.23768027579947E+018,20.4111404419,20.2280044556,19.9597072601,20.0499134064,19.9473323822,0.1651791781,0.1287064999,0.0890385583,0.0661651865,0.0492147468,20.4233322144,21.5976314545,0.0121917725,0.1953277588,0.4636249543,0.373418808,0.4759998322,0.1831359863,0.4514331818,0.3612270355,0.4638080597,0.2682971955,0.1780910492,0.2806720734,-0.0902061463,0.0123748779,0.1025810242,-1.1742992401,-1.1864910126,-1.3696269989,-1.6379241944,-1.5477180481,-1.6502990723,1,1.1724811792,1
6.37601750232806E+018,1.23768027633019E+018,20.2279529572,20.1998157501,20.0484905243,20.0562648773,20.1438655853,0.3215962946,0.2505856752,0.1733539999,0.1288205981,0.0958188623,21.5659179688,21.9460964203,1.3379650116,1.3661022187,1.5174274445,1.5096530915,1.4220523835,0.0281372071,0.1794624329,0.1716880799,0.0840873719,0.1513252258,0.1435508728,0.0559501648,-0.007774353,-0.095375061,-0.087600708,-0.3801784515,-1.7181434631,-1.7462806702,-1.897605896,-1.889831543,-1.802230835,1,1.5113049746,1
6.37601750232806E+018,1.23768027633038E+018,19.8030166626,19.3649406433,19.173664093,19.1792201996,19.1049003601,0.3731753826,0.2907757163,0.2011573017,0.1494814306,0.1111867204,20.1495609283,22.1534042358,0.3465442657,0.784620285,0.9758968353,0.9703407287,1.0446605682,0.4380760193,0.6293525696,0.623796463,0.6981163025,0.1912765503,0.1857204437,0.2600402832,-0.0055561066,0.0687637329,0.0743198395,-2.0038433075,-2.3503875732,-2.7884635925,-2.9797401428,-2.9741840362,-3.0485038757,1,0.8942517638,1
6.37601750232806E+018,1.23768027633038E+018,20.8163127899,20.3737392426,20.2480754852,20.0461330414,19.7425708771,0.3719048798,0.2897857726,0.2004724443,0.1489725113,0.1108081862,21.2016143799,22.1608448029,0.38530159,0.8278751373,0.9535388947,1.1554813385,1.4590435028,0.4425735473,0.5682373047,0.7701797485,1.0737419128,0.1256637574,0.3276062012,0.6311683655,0.2019424438,0.5055046081,0.3035621643,-0.959230423,-1.344532013,-1.7871055603,-1.9127693177,-2.1147117615,-2.4182739258,1,0.7185151577,1
6.37601750232806E+018,1.23768027633045E+018,19.8302059174,19.7144470215,19.4468231201,19.4443187714,19.4808063507,0.3391510248,0.2642641962,0.1828167439,0.1358524263,0.1010492519,19.8547325134,20.8271694183,0.024526596,0.1402854919,0.4079093933,0.410413742,0.3739261627,0.1157588959,0.3833827973,0.385887146,0.3493995667,0.2676239014,0.2701282501,0.2336406708,0.0025043487,-0.0339832306,-0.0364875793,-0.9724369049,-0.9969635009,-1.1127223968,-1.3803462982,-1.3828506469,-1.3463630676,1,1.1357221603,1
6.37601751199174E+018,1.23768027633071E+018,20.9632339478,20.5987739563,20.3100891113,20.1126213074,20.1303691864,0.313152492,0.2440063059,0.1688024253,0.1254383028,0.0933030471,21.7862224579,22.1186561584,0.8229885101,1.1874485016,1.4761333466,1.6736011505,1.6558532715,0.3644599915,0.6531448365,0.8506126404,0.8328647614,0.288684845,0.4861526489,0.4684047699,0.1974678039,0.1797199249,-0.017747879,-0.3324337005,-1.1554222106,-1.5198822021,-1.8085670471,-2.006034851,-1.988286972,1,0.7965966463,1
6.37601751199174E+018,1.23768027633084E+018,21.2584018707,21.494972229,21.2736778259,21.0418834686,20.5839557648,0.2988348901,0.2328501344,0.161084637,0.1197031513,0.0890371576,22.4120368958,22.4988498688,1.1536350251,0.9170646668,1.1383590699,1.3701534272,1.828081131,-0.2365703583,-0.0152759552,0.2165184021,0.6744461059,0.2212944031,0.4530887604,0.9110164642,0.2317943573,0.6897220611,0.4579277038,-0.086812973,-1.2404479981,-1.0038776398,-1.2251720429,-1.4569664002,-1.914894104,1,1.9026995897,1
6.37601752272916E+018,1.2376802763311E+018,21.3169269562,20.5180435181,20.3798160553,20.420249939,19.882396698,0.2464906275,0.1920638233,0.1328688711,0.0987358093,0.0734413043,21.7687778473,21.9426345825,0.4518508911,1.2507343292,1.388961792,1.3485279083,1.8863811493,0.7988834381,0.9371109009,0.8966770172,1.4345302582,0.1382274628,0.0977935791,0.6356468201,-0.0404338837,0.4974193573,0.537853241,-0.1738567352,-0.6257076263,-1.4245910644,-1.5628185272,-1.5223846435,-2.0602378845,1,0.7200181484,1
6.37675645682005E+018,1.23768027633195E+018,21.1310787201,20.6739521027,20.2354774475,20.2140960693,19.7951202393,0.361787349,0.2819022536,0.1950186789,0.1449197829,0.1077936888,20.9933433533,22.207277298,-0.1377353668,0.3193912506,0.7578659058,0.779247284,1.198223114,0.4571266174,0.8956012726,0.9169826508,1.3359584808,0.4384746552,0.4598560334,0.8788318634,0.0213813782,0.4403572082,0.41897583,-1.2139339447,-1.0761985779,-1.5333251953,-1.9717998505,-1.9931812287,-2.4121570587,1,0.9082896113,1
6.376721234867E+018,1.23768027633536E+018,19.9176864624,19.6947669983,19.3964385986,19.3675479889,19.3704624176,0.1482596695,0.1155229285,0.0799182281,0.0593878068,0.0441736169,19.8302555084,21.9381637573,-0.087430954,0.1354885101,0.4338169098,0.4627075195,0.4597930908,0.2229194641,0.5212478638,0.5501384735,0.5472240448,0.2983283997,0.3272190094,0.3243045807,0.0288906097,0.025976181,-0.0029144287,-2.1079082489,-2.0204772949,-2.243396759,-2.5417251587,-2.5706157684,-2.5677013397,1,0.9884217978,1
6.37672123701448E+018,1.23768027633589E+018,19.9328536987,19.7269077301,19.4724407196,19.4408569336,19.396648407,0.1549509168,0.1207367107,0.0835250989,0.0620680973,0.0461672619,20.5241756439,22.1918983459,0.5913219452,0.7972679138,1.0517349243,1.0833187103,1.1275272369,0.2059459686,0.4604129791,0.4919967651,0.5362052917,0.2544670105,0.2860507965,0.3302593231,0.031583786,0.0757923126,0.0442085266,-1.667722702,-2.2590446472,-2.4649906158,-2.7194576263,-2.7510414123,-2.7952499389,1,1.4123325348,1
6.37672123701448E+018,1.23768027633589E+018,20.3136577606,20.1427783966,20.0555477142,19.9225540161,19.5510215759,0.1644505858,0.1281387806,0.0886458158,0.0658733398,0.048997663,22.0501155853,22.3736343384,1.7364578247,1.9073371887,1.9945678711,2.1275615692,2.4990940094,0.170879364,0.2581100464,0.3911037445,0.7626361847,0.0872306824,0.2202243805,0.5917568207,0.1329936981,0.5045261383,0.3715324402,-0.3235187531,-2.0599765778,-2.2308559418,-2.3180866242,-2.4510803223,-2.8226127625,1,2.0791406631,1
6.37672124238319E+018,1.23768027633667E+018,20.4603042603,19.9653701782,19.6757106781,19.7041072845,19.3567943573,0.1981211752,0.154374674,0.1067956835,0.0793606415,0.0590297356,20.5995388031,22.2204265594,0.1392345428,0.6341686249,0.923828125,0.8954315186,1.2427444458,0.4949340821,0.7845935822,0.7561969758,1.103509903,0.2896595001,0.2612628937,0.6085758209,-0.0283966064,0.3189163208,0.3473129272,-1.6208877563,-1.7601222991,-2.2550563812,-2.5447158813,-2.5163192749,-2.8636322021,1,0.9620560408,1
6.37672124238319E+018,1.23768027633674E+018,21.1050720215,20.9870567322,20.757938385,20.4857444763,20.2743854523,0.197646454,0.1540047824,0.1065397933,0.0791704878,0.0588882975,21.6436443329,21.9895019531,0.5385723114,0.6565876007,0.8857059479,1.1578998566,1.3692588806,0.1180152893,0.3471336365,0.6193275452,0.8306865692,0.2291183472,0.5013122559,0.7126712799,0.2721939087,0.4835529327,0.211359024,-0.3458576202,-0.8844299316,-1.0024452209,-1.2315635681,-1.5037574768,-1.7151165008,1,1.8842134476,1
6.37672125741558E+018,1.23768027633766E+018,19.7837982178,19.7579193115,19.4923210144,19.5838623047,19.4408950806,0.2015749365,0.1570658237,0.1086574048,0.0807440951,0.0600587763,20.6683444977,21.6944732666,0.8845462799,0.9104251862,1.1760234833,1.084482193,1.2274494171,0.0258789063,0.2914772034,0.1999359131,0.3429031372,0.2655982971,0.1740570068,0.3170242309,-0.0915412903,0.0514259338,0.1429672241,-1.0261287689,-1.9106750488,-1.9365539551,-2.2021522522,-2.1106109619,-2.253578186,1,0.9705563784,1
6.37675644823011E+018,1.23768027686896E+018,23.0151462555,21.251953125,21.4094219208,21.8411464691,21.8546867371,0.3053979874,0.2379640341,0.164622426,0.1223321036,0.0909926072,21.3585014343,21.1691036224,-1.6566448212,0.1065483093,-0.0509204865,-0.4826450348,-0.4961853028,1.7631931305,1.6057243347,1.1739997864,1.1604595184,-0.1574687958,-0.5891933441,-0.6027336121,-0.4317245483,-0.4452648163,-0.013540268,0.1893978119,1.8460426331,0.0828495026,0.2403182984,0.6720428467,0.6855831147,0,0.0024988607,0
6.37675644715637E+018,1.23768027686922E+018,20.0306549072,19.4206199646,19.2088031769,19.2776527405,19.1352062225,0.3460784853,0.2696619928,0.1865509301,0.1386273354,0.1031132638,20.2550849915,21.4487781525,0.2244300843,0.8344650269,1.0462818146,0.977432251,1.119878769,0.6100349426,0.8218517303,0.7530021667,0.8954486847,0.2118167877,0.1429672241,0.2854137421,-0.0688495636,0.0735969544,0.142446518,-1.193693161,-1.4181232453,-2.0281581879,-2.2399749756,-2.171125412,-2.31357193,1,0.808290422,1
6.3767564374927E+018,1.23768027687014E+018,21.6536178589,20.8093299866,20.9840774536,21.1830787659,21.2111377716,0.1925875694,0.1500629336,0.1038128436,0.077144064,0.0573810153,21.5391311646,22.0582256317,-0.1144866943,0.729801178,0.555053711,0.3560523987,0.327993393,0.8442878723,0.6695404053,0.470539093,0.4424800873,-0.174747467,-0.3737487793,-0.401807785,-0.1990013123,-0.227060318,-0.0280590057,-0.5190944671,-0.4046077728,-1.2488956451,-1.0741481781,-0.8751468658,-0.8470878601,0,-0.0002508754,0
6.37672124238319E+018,1.23768027687354E+018,21.1383934021,20.9201526642,20.7549629211,20.8736515045,20.2450485229,0.1909044385,0.1487514377,0.1029055566,0.076469861,0.0568795279,21.2226219177,22.0967845917,0.0842285156,0.3024692535,0.4676589966,0.3489704132,0.9775733948,0.2182407379,0.383430481,0.2647418976,0.8933448792,0.1651897431,0.0465011597,0.6751041413,-0.1186885834,0.5099143982,0.6286029816,-0.874162674,-0.9583911896,-1.1766319275,-1.3418216706,-1.2231330872,-1.8517360688,1,0.9155794382,1
6.37672124238319E+018,1.23768027687374E+018,20.9334030151,20.5966587067,20.2325553894,20.3013000488,19.984210968,0.2031571418,0.1582986712,0.1095102876,0.0813778788,0.0605301932,20.6826858521,21.2046604156,-0.250717163,0.0860271454,0.4501304627,0.3813858033,0.6984748841,0.3367443084,0.7008476257,0.6321029663,0.9491920471,0.3641033173,0.2953586579,0.6124477387,-0.0687446594,0.2483444214,0.3170890808,-0.5219745635,-0.2712574005,-0.6080017089,-0.9721050262,-0.9033603668,-1.2204494476,1,1.2900520563,1
6.37675645359882E+018,1.23768027740439E+018,20.0112724304,19.775894165,19.7502212524,19.4546203613,19.1519737244,0.2834763825,0.2208828628,0.1528057456,0.113551043,0.0844611153,20.3266582489,20.8352375031,0.3153858185,0.5507640839,0.5764369965,0.8720378876,1.1746845245,0.2353782654,0.261051178,0.5566520691,0.859298706,0.0256729126,0.3212738037,0.6239204406,0.2956008911,0.598247528,0.3026466369,-0.5085792542,-0.8239650727,-1.0593433381,-1.0850162507,-1.3806171418,-1.6832637787,1,0.4824634194,1
6.37675645467257E+018,1.23768027740458E+018,19.7146530151,19.5870628357,19.4081878662,19.3966693878,19.3150730133,0.2791411579,0.2175049037,0.1504688859,0.1118145064,0.0831694528,20.3642616272,21.2181091309,0.6496086121,0.7771987915,0.956073761,0.9675922394,1.0491886139,0.1275901794,0.3064651489,0.3179836273,0.3995800018,0.1788749695,0.1903934479,0.2719898224,0.0115184784,0.0931148529,0.0815963745,-0.8538475037,-1.5034561158,-1.6310462952,-1.8099212647,-1.8214397431,-1.9030361176,1,1.0499718189,1
6.37672127566919E+018,1.23768027740982E+018,19.6921310425,19.4220142365,19.1569633484,19.2057380676,19.1833324432,0.1675615758,0.1305628419,0.0903227702,0.0671195015,0.0499245748,19.2912254333,19.9900417328,-0.4009056092,-0.1307888032,0.1342620849,0.0854873657,0.1078929901,0.270116806,0.5351676941,0.4863929749,0.5087985993,0.2650508881,0.2162761689,0.2386817933,-0.0487747192,-0.0263690948,0.0224056244,-0.6988162995,-0.2979106903,-0.5680274963,-0.8330783844,-0.7843036652,-0.8067092896,1,0.9534081221,1
6.37672125097312E+018,1.2376802774114E+018,20.5470924377,20.0421066284,19.8633499146,19.5433044434,19.705663681,0.2097412497,0.1634289622,0.1130594015,0.0840152502,0.0624919124,21.9602489471,21.7587184906,1.4131565094,1.9181423187,2.0968990325,2.4169445037,2.2545852661,0.5049858093,0.6837425231,1.0037879943,0.8414287567,0.1787567138,0.498802185,0.3364429474,0.3200454712,0.1576862336,-0.1623592376,0.2015304565,-1.2116260529,-1.7166118622,-1.895368576,-2.2154140472,-2.0530548096,1,1.5620154142,1
6.37675643856644E+018,1.23768027794335E+018,22.9792690277,21.1168003082,21.0786037445,20.6376152039,20.3271427155,0.2333337218,0.181812048,0.1257767379,0.0934655964,0.0695212334,22.1113929749,21.8422222137,-0.8678760528,0.9945926667,1.0327892304,1.473777771,1.7842502594,1.8624687195,1.9006652832,2.3416538238,2.6521263122,0.0381965637,0.4791851043,0.7896575927,0.4409885406,0.751461029,0.3104724884,0.2691707612,1.137046814,-0.7254219055,-0.7636184692,-1.2046070098,-1.5150794982,1,0.6518196464,1
6.37675643856644E+018,1.23768027794348E+018,19.5258464813,19.4516544342,19.3805828094,19.164806366,18.9441757202,0.2053132653,0.1599787027,0.1106725261,0.0822415501,0.0611726046,20.9382286072,22.0962657928,1.4123821259,1.486574173,1.5576457978,1.7734222412,1.994052887,0.0741920471,0.1452636719,0.3610401153,0.5816707611,0.0710716248,0.2868480682,0.507478714,0.2157764434,0.4364070892,0.2206306458,-1.1580371856,-2.5704193115,-2.6446113586,-2.7156829834,-2.9314594268,-3.1520900726,1,1.9441472292,1
6.37672127566919E+018,1.23768027794689E+018,19.9770889282,19.6212501526,19.0840854645,19.0898990631,19.1465911865,0.1453227252,0.1132344902,0.0783350915,0.0582113713,0.0432985649,20.378080368,22.1918544769,0.4009914398,0.7568302154,1.2939949035,1.2881813049,1.2314891815,0.3558387756,0.8930034637,0.8871898651,0.8304977417,0.5371646881,0.5313510895,0.4746589661,-0.0058135986,-0.062505722,-0.0566921234,-1.8137741089,-2.2147655487,-2.5706043243,-3.1077690124,-3.1019554138,-3.0452632904,1,1.1982736588,1
6.37672125097313E+018,1.2376802779482E+018,21.7663784027,20.8565368652,20.9787464142,20.9203796387,22.2615604401,0.2015523165,0.1570481956,0.1086452156,0.0807350427,0.0600520372,21.1933193207,21.1597309113,-0.573059082,0.3367824555,0.2145729065,0.272939682,-1.0682411194,0.9098415375,0.7876319885,0.845998764,-0.4951820374,-0.122209549,-0.0638427735,-1.4050235749,0.0583667755,-1.2828140259,-1.3411808014,0.0335884094,0.6066474914,-0.3031940461,-0.1809844971,-0.2393512726,1.1018295288,0,-0.000107415,0
6.38798018239582E+018,1.23768028384598E+018,19.931137085,19.7102203369,19.356508255,19.3274097443,19.375585556,0.2424568236,0.1889207214,0.1306944788,0.0971200019,0.0722394437,20.7559986115,21.3158397675,0.8248615265,1.0457782746,1.3994903565,1.4285888672,1.3804130555,0.2209167481,0.57462883,0.6037273407,0.555551529,0.3537120819,0.3828105926,0.3346347809,0.0290985107,-0.019077301,-0.0481758117,-0.559841156,-1.3847026825,-1.6056194306,-1.9593315125,-1.9884300232,-1.9402542115,1,1.0624134541,1
6.38798018239582E+018,1.23768028384612E+018,20.6759357452,20.0410938263,19.8765773773,19.5139865875,19.4439792633,0.2642487288,0.2059008181,0.142441228,0.1058491021,0.0787322819,20.239944458,21.6161766052,-0.4359912872,0.1988506317,0.3633670807,0.7259578705,0.7959651947,0.6348419189,0.7993583679,1.1619491577,1.2319564819,0.164516449,0.5271072388,0.597114563,0.3625907898,0.432598114,0.0700073242,-1.3762321472,-0.94024086,-1.5750827789,-1.7395992279,-2.1021900177,-2.1721973419,1,0.6191329956,1
6.37313239562794E+018,1.23768028384979E+018,20.0725460052,19.5550384521,19.0170211792,18.9634170532,18.9333057404,0.3658182323,0.2850430906,0.1971914917,0.1465344131,0.1089946777,20.31042099,22.2008075714,0.2378749848,0.7553825379,1.2933998108,1.3470039368,1.3771152496,0.5175075531,1.055524826,1.109128952,1.1392402648,0.5380172729,0.5916213989,0.6217327117,0.053604126,0.0837154388,0.0301113128,-1.8903865814,-2.1282615662,-2.6457691193,-3.1837863922,-3.2373905182,-3.267501831,1,1.1509436369,1
6.37313240421788E+018,1.23768028385011E+018,20.7705535889,20.4201622009,19.9979515076,19.5186901093,19.3953266144,0.3226980269,0.2514441013,0.1739478707,0.1292619109,0.0961471125,20.9211215973,22.0263233185,0.1505680084,0.5009593964,0.9231700897,1.402431488,1.5257949829,0.350391388,0.7726020813,1.2518634796,1.3752269745,0.4222106933,0.9014720916,1.0248355865,0.4792613983,0.6026248932,0.1233634949,-1.1052017212,-1.2557697296,-1.6061611176,-2.0283718109,-2.5076332092,-2.6309967041,1,0.6023420691,1
3.1258171372722E+018,1.23768028385024E+018,21.5250911713,21.9562549591,21.5248527527,21.8079948425,22.032957077,0.2888796031,0.225093022,0.1557183117,0.1157153919,0.0860709921,23.0425949097,22.9378299713,1.5175037384,1.0863399506,1.517742157,1.2346000672,1.0096378327,-0.4311637878,0.0002384186,-0.2829036712,-0.5078659057,0.4314022064,0.1482601166,-0.0767021179,-0.2831420898,-0.5081043243,-0.2249622345,0.1047649384,-1.4127388,-0.9815750122,-1.4129772186,-1.1298351288,-0.9048728943,1,1.234333396,1
6.37313243428265E+018,1.23768028385169E+018,19.9230632782,19.7530384064,19.5222568512,19.3540363312,18.9495944977,0.3021190166,0.2354090959,0.1628549248,0.121018663,0.0900156498,20.2470035553,20.5671424866,0.3239402771,0.4939651489,0.7247467041,0.8929672241,1.2974090576,0.1700248718,0.400806427,0.569026947,0.9734687805,0.2307815552,0.3990020752,0.8034439087,0.16822052,0.5726623535,0.4044418335,-0.3201389313,-0.6440792084,-0.8141040802,-1.0448856354,-1.2131061554,-1.6175479889,1,0.3715313375,1
6.37313243428265E+018,1.23768028385169E+018,19.9230632782,19.7530384064,19.5222568512,19.3540363312,18.9495944977,0.3021190166,0.2354090959,0.1628549248,0.121018663,0.0900156498,20.2470035553,20.5671424866,0.3239402771,0.4939651489,0.7247467041,0.8929672241,1.2974090576,0.1700248718,0.400806427,0.569026947,0.9734687805,0.2307815552,0.3990020752,0.8034439087,0.16822052,0.5726623535,0.4044418335,-0.3201389313,-0.6440792084,-0.8141040802,-1.0448856354,-1.2131061554,-1.6175479889,1,0.3715121448,1
6.37313243428265E+018,1.23768028385169E+018,19.9230632782,19.7530384064,19.5222568512,19.3540363312,18.9495944977,0.3021190166,0.2354090959,0.1628549248,0.121018663,0.0900156498,20.2470035553,20.5671424866,0.3239402771,0.4939651489,0.7247467041,0.8929672241,1.2974090576,0.1700248718,0.400806427,0.569026947,0.9734687805,0.2307815552,0.3990020752,0.8034439087,0.16822052,0.5726623535,0.4044418335,-0.3201389313,-0.6440792084,-0.8141040802,-1.0448856354,-1.2131061554,-1.6175479889,1,0.3714809716,1
6.37313245146251E+018,1.23768028385254E+018,20.5135612488,20.272819519,19.9167995453,19.8725776672,20.1958770752,0.3366715908,0.2623322308,0.1814802289,0.134859249,0.1003105119,21.121515274,22.3180656433,0.6079540252,0.848695755,1.2047157287,1.2489376068,0.9256381988,0.2407417298,0.5967617035,0.6409835816,0.3176841736,0.3560199737,0.4002418518,0.0769424438,0.0442218781,-0.2790775299,-0.323299408,-1.1965503693,-1.8045043945,-2.0452461243,-2.401266098,-2.4454879761,-2.1221885681,1,1.1857340336,1
6.37313245790496E+018,1.237680283853E+018,20.1398601532,19.6877441406,19.3657665253,19.182012558,19.0033683777,0.2881281078,0.224507466,0.1553132236,0.1154143736,0.0858470872,21.2190227509,22.2104854584,1.0791625977,1.5312786103,1.8532562256,2.0370101929,2.2156543732,0.4521160126,0.7740936279,0.9578475952,1.1364917755,0.3219776153,0.5057315826,0.6843757629,0.1837539673,0.3623981476,0.1786441803,-0.9914627075,-2.0706253052,-2.5227413178,-2.8447189331,-3.0284729004,-3.2071170807,1,1.9429283142,1
6.37313239562794E+018,1.23768028438653E+018,21.8758773804,21.050447464,20.7540740967,20.344909668,20.0209636688,0.3568328619,0.2780417502,0.1923480034,0.1429351717,0.1063175127,21.6812744141,21.8136062622,-0.1946029663,0.6308269501,0.9272003174,1.3363647461,1.6603107453,0.8254299164,1.1218032837,1.5309677124,1.8549137116,0.2963733673,0.705537796,1.0294837952,0.4091644287,0.7331104279,0.3239459992,-0.1323318481,0.0622711182,-0.7631587982,-1.0595321655,-1.4686965942,-1.7926425934,1,0.489451617,1
6.37313242569271E+018,1.23768028438829E+018,20.8404140472,20.0653553009,20.0148868561,20.0058765411,19.489025116,0.2720089853,0.2119475603,0.1466243416,0.1089576036,0.0810444355,19.6972141266,20.4476642609,-1.1431999206,-0.3681411743,-0.3176727295,-0.3086624145,0.2081890106,0.7750587463,0.8255271911,0.8345375061,1.3513889312,0.0504684448,0.0594787598,0.5763301849,0.009010315,0.5258617401,0.5168514251,-0.7504501343,0.3927497863,-0.38230896,-0.4327774048,-0.4417877198,-0.9586391449,1,0.8173820972,1
6.37313245790497E+018,1.23768028438974E+018,20.5978393555,20.459695816,20.2463207245,20.2284240723,20.0310649872,0.2529030144,0.1970603019,0.136325404,0.1013043895,0.0753518566,21.1239833832,22.2025871277,0.5261440277,0.6642875672,0.8776626587,0.8955593109,1.092918396,0.1381435395,0.351518631,0.3694152832,0.5667743683,0.2133750915,0.2312717437,0.4286308288,0.0178966522,0.2152557373,0.1973590851,-1.0786037445,-1.6047477722,-1.7428913117,-1.9562664032,-1.9741630554,-2.1715221405,1,1.2396434546,1
6.37313246112619E+018,1.23768028439013E+018,19.9685306549,19.8024806976,19.5429477692,19.5527153015,19.5249767303,0.2715778351,0.2116116285,0.1463919431,0.1087848991,0.08091598,20.5970935822,21.4857749939,0.6285629273,0.7946128846,1.054145813,1.0443782807,1.0721168519,0.1660499573,0.4255828857,0.4158153534,0.4435539246,0.2595329284,0.2497653961,0.2775039673,-0.0097675323,0.0179710389,0.0277385712,-0.8886814117,-1.517244339,-1.6832942963,-1.9428272247,-1.9330596924,-1.9607982636,1,1.0758196115,1
